budget,vote_average,vote_count,runtime,status,revenue,com_website,title_len,is_in_collection,en_language,fr_language,hi_language,es_language,ja_language,ru_language,it_language,ko_language,ta_language,zh_language,genre_10749,genre_18,genre_35,genre_53,genre_80,year,month
1000000,6.9,22,157.0,1,10000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,8
2962051,6.7,206,108.0,1,3011195,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,9
29000000,6.7,1153,110.0,1,48902953,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6
25000000,6.8,3646,113.0,1,30207393,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
30000000,6.1,2486,104.0,1,108979549,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,11
12823507,6.4,67,110.0,1,6101904,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,9
1500000,5.7,862,93.0,1,30553395,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,8
42000000,6.5,618,108.0,1,62000000,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,6
10000000,7.2,1526,111.0,1,18730891,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,4
45000000,7.1,1551,101.0,1,90683916,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999,12
36000000,6.9,1143,105.0,1,156844753,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12
65000000,6.9,2946,149.0,1,275293450,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9
1200000,7.7,1081,101.0,1,7000000,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,6
11000000,5.2,174,95.0,1,23430766,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,3
1300000,7.4,39,139.0,1,3100000,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,3
75000000,7.1,4765,116.0,1,108145109,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,8
12000000,7.4,278,122.0,1,9000000,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,6
10284523,5.8,185,104.0,1,11588205,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,10
32000000,4.4,259,90.0,1,75108998,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,8
17000000,6.3,2341,86.0,1,43202283,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,1
1800000,7.7,909,125.0,1,8000000,0,24,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1951,9
90000000,7.1,6061,114.0,1,188133322,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12
12250000,6.3,658,103.0,1,2295423,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4
2000000,4.6,14,88.0,1,16344,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005,1
35000000,5.4,644,91.0,1,14431253,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,5
1300000,7.9,1077,97.0,1,250000,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,6
60000000,6.8,1333,127.0,1,87784194,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,4
30000000,6.4,1172,101.0,1,122650962,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1
17000000,6.8,205,136.0,1,29712172,0,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1982,8
115000000,6.1,878,134.0,1,77628265,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,6
1500000,5.9,275,90.0,1,6945256,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,1
10000000,5.8,297,97.0,1,30658387,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9
25000000,5.6,778,110.0,1,5958315,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,3
150000000,7.8,15543,157.0,1,895921036,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,11
16000000,6.0,302,94.0,1,20627372,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,6
130000000,6.5,9369,124.0,1,403170142,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5
42000000,6.1,589,118.0,1,35402320,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,8
25000000,7.2,1966,99.0,1,11000000,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,5
50000000,6.8,3737,95.0,1,41037742,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
20000000,5.9,969,104.0,1,65464324,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,8
53000000,7.4,3286,124.0,1,83282296,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,4
16000000,6.3,399,107.0,1,48017402,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1992,8
2000000,8.4,2303,125.0,1,11000000,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1940,10
105000000,6.0,3402,95.0,1,408579038,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6
47000000,6.1,529,154.0,1,7191399,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,9
7000000,7.3,2322,109.0,1,48126384,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,9
79000,5.9,89,83.0,1,245000,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,6
300000,6.9,16,105.0,1,1400000,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,5
6400000,7.0,23,130.0,1,2556911,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,10
150000000,6.4,4595,98.0,1,309979994,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,11
210000,6.7,117,80.0,1,5000000,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,6
42000000,6.9,8232,109.0,1,201585328,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3
24000000,7.8,6741,76.0,1,75634409,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,9
60795000,5.7,601,109.0,1,73090611,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,11
40000000,6.4,2151,104.0,1,108332743,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,5
3000000,6.3,6524,86.0,1,89328627,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5
6750000,6.1,18,129.0,1,1500000,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,7
35000000,5.8,1026,94.0,1,117270765,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,6
14000000,7.0,1172,74.0,1,38625550,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2
927262,8.2,1152,108.0,1,2500000,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1944,6
28000000,5.8,937,94.0,1,45236543,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1
30000000,6.8,2658,79.0,1,48428063,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8
35000000,5.9,1738,83.0,1,27979040,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2
19000000,7.5,1415,141.0,1,68673228,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,12
2380000,7.5,886,101.0,1,8176544,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,12
20000000,6.7,1750,115.0,1,41627431,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,4
39000000,5.5,1199,125.0,1,75850624,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1983,6
800000,7.5,31,88.0,1,2816116,0,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,5
100000000,6.7,3092,122.0,1,93920758,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,11
5000000,6.3,152,89.0,1,42000000,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,12
25000000,6.1,966,105.0,1,34100000,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9
19800000,6.6,975,103.0,1,41296320,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,10
30000000,5.8,852,97.0,1,4212494,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,4
50000000,5.7,1701,110.0,1,161451538,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,3
13000000,5.3,44,93.0,1,299792,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,3
18000000,6.6,6961,120.0,1,358994850,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,11
806947,8.4,7325,109.0,1,32000000,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,6
700000,7.7,207,174.0,1,7830611,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,12
68000000,5.8,543,110.0,1,77224232,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,11
11000000,7.2,88,139.0,1,32861136,0,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,8
23000000,6.8,657,124.0,1,29541790,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8
12516654,7.8,394,78.0,1,8109160,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12
13000000,8.6,8551,202.0,1,102600000,0,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1974,12
15000000,6.8,2878,96.0,1,96408652,0,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,8
8000000,6.1,41,99.0,1,458232,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,4
25000000,6.0,1150,87.0,1,49042224,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,3
7000000,5.4,133,96.0,1,20256975,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,12
38000000,6.2,874,89.0,1,125289450,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
7500000,6.8,643,104.0,1,32392047,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,1
88000000,5.7,2091,118.0,1,105316267,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,8
100000000,7.1,4910,105.0,1,206071502,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,11
8000000,6.8,76,109.0,1,27362712,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,5
61000000,6.5,3124,109.0,1,131940411,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2
3906840,6.2,56,95.0,1,4300000,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2009,9
1200000,6.2,200,90.0,1,3109904,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,10
113000000,7.3,10330,140.0,1,850000000,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,5
105000000,5.8,1669,105.0,1,347434178,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7
250000,5.3,5,97.0,1,23859,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
133000000,6.0,3239,84.0,1,300135367,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,12
28000000,6.1,1700,108.0,1,16374328,0,31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4
40000000,6.4,767,112.0,1,103071443,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,12
11000000,5.3,128,90.0,1,13196245,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,3
6000000,7.1,148,131.0,1,7500000,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1
500000,6.3,30,97.0,1,198,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6
5444966,7.7,26,130.0,1,945991,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,1
98000000,5.7,362,124.0,1,10017322,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,12
24000000,6.8,1974,139.0,1,64414761,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,12
16000000,7.0,883,101.0,1,18564088,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1999,4
10000000,7.1,151,98.0,1,1759252,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,6
30000000,6.6,603,84.0,1,163649270,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,7
4667008,6.3,796,123.0,1,17535962,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,12
27000000,6.4,526,114.0,1,179033791,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,7
28000000,5.9,469,137.0,1,1749201,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,9
18000000,5.4,32,151.0,1,1500000,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,5
25000000,7.3,2541,113.0,1,40903593,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993,2
1000000,7.8,470,115.0,1,444575,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8
85000000,5.0,1191,102.0,1,131426169,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,6
2000000,5.6,401,100.0,1,14400000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8
44000000,7.0,4549,128.0,1,155160045,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,10
50000000,6.0,7266,131.0,1,709827462,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11
21000000,6.3,144,115.0,1,23450000,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,3
63000000,8.2,19224,136.0,1,463517383,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3
25000000,6.0,154,110.0,1,15156200,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,12
40000000,7.4,5915,83.0,1,211343479,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,11
2600000,7.3,1270,93.0,1,119500000,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,7
18000000,5.3,9,96.0,1,1528163,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,11
500000,7.2,1471,112.0,1,3000000,0,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1973,10
280379,6.6,143,90.0,1,364937,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,9
4000000,7.5,6227,99.0,1,30332385,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,9
65000000,6.1,2676,103.0,1,156974557,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2
103000000,6.2,6778,100.0,1,362000072,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,5
35000000,7.1,4192,110.0,1,131282949,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,3
12000000,5.4,52,83.0,1,5669831,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,7
125000000,7.2,6039,130.0,1,626137675,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4
4600000,5.7,148,117.0,1,1163967,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2
62000000,7.0,1208,116.0,1,65565672,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,1
10000000,7.0,987,124.0,1,136836156,0,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,11
5000000,4.6,49,125.0,1,55635037,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2007,12
26000000,5.7,227,89.0,1,8009329,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,4
30000000,8.0,13249,111.0,1,180899265,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,10
70000000,6.3,4028,106.0,1,101371017,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,12
10000000,6.8,433,114.0,1,8801940,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1984,10
15000000,6.2,191,118.0,1,9237470,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,12
70000000,7.0,6428,111.0,1,297718711,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,7
80000000,5.4,1232,102.0,1,169852759,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,6
75000000,7.3,5748,108.0,1,288500217,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,7
11500000,6.6,1452,103.0,1,57469467,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,4
17000000,5.0,371,144.0,1,374743,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,11
9000000,3.9,18,82.0,1,1964253,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1
2500000,7.5,2834,119.0,1,11500000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,3
3000000,7.1,287,106.0,1,15119639,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,9
30000000,6.9,1055,85.0,1,163644662,0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,7
18500000,6.2,1456,100.0,1,31912793,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,9
95000000,5.8,1309,85.0,1,104907746,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,9
600000,7.5,185,225.0,1,34505110,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,3
12000000,7.1,1240,106.0,1,11293663,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,12
250000,0.0,0,107.0,1,418940,0,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,7
3705538,6.9,481,112.0,1,62548947,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,2
50000000,5.6,303,101.0,1,79958599,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3
4000000,8.0,7436,94.0,1,16491080,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,2
40000000,5.9,2087,116.0,1,161834276,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3
18000000,6.3,718,97.0,1,74189677,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,8
38000000,7.0,2086,122.0,1,117094902,0,19,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,4
1200000,7.1,302,106.0,1,2000000,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1956,12
4300000,6.9,455,96.0,1,126737428,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,5
42000000,4.4,561,90.0,1,40462793,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,12
52000000,7.0,5043,108.0,1,609841637,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,2
103000000,6.5,2577,101.0,1,500188435,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3
18000000,5.5,3600,110.0,1,20497844,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,4
50000000,6.7,2038,124.0,1,120081841,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,8
3800000,6.6,149,97.0,1,28200000,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,5
40000000,6.1,1329,89.0,1,19322135,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,9
19000000,6.3,886,109.0,1,18755936,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,10
30000000,6.2,1813,84.0,1,495303,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1
300000,6.8,8,120.0,1,4160000,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,12
15000000,5.8,193,90.0,1,5024782,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,7
22000000,7.5,1638,191.0,1,77737889,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1982,11
24000000,5.5,208,100.0,1,22518097,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,9
47000000,6.0,2407,92.0,1,157887643,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12
5000000,6.0,773,87.0,1,5042014,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,3
29000000,7.6,6151,129.0,1,168841459,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,12
50000000,6.7,2026,117.0,1,90450008,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,7
19000000,7.5,4179,114.0,1,61389680,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,7
1500000,8.4,1410,87.0,1,19181,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1931,1
7000000,6.7,85,127.0,1,191125,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1991,9
7154497,7.2,122,111.0,1,15500000,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,12
15000000,7.2,2278,116.0,1,90404800,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1983,7
3730500,5.8,193,112.0,1,6294161,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11
218,7.2,52,91.0,1,1162014,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,10
25000000,5.0,336,102.0,1,30120671,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,4
255000000,6.0,4739,149.0,1,89289910,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3
33000000,6.3,1982,124.0,1,54700105,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,4
15000000,7.1,968,111.0,1,76286096,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,4
1934000,7.3,43,172.0,1,3786801,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1
75000000,6.5,5463,110.0,1,341432090,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
58000000,6.9,1731,95.0,1,102854431,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,9
12000000,5.6,1443,107.0,1,15008161,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12
7400000,6.1,114,193.0,1,17000000,0,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2006,11
60000000,7.5,1891,122.0,1,47383689,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000,9
110000000,6.8,3445,107.0,1,121790373,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,9
45000000,7.3,4943,113.0,1,198087212,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,9
1000000,5.7,361,90.0,1,10047674,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,9
11000000,6.7,1909,106.0,1,53191886,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,2
103000,6.5,28,86.0,1,704000,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1925,7
28000000,6.4,1652,103.0,1,299965036,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,5
5000000,5.9,31,121.0,1,27046,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,11
6000000,6.4,540,104.0,1,41387687,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,11
17000000,5.0,223,107.0,1,7314027,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,4
4000000,8.0,2848,136.0,1,13275000,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,8
75000000,5.9,705,124.0,1,215663859,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,8
150000000,7.1,2191,138.0,1,212011111,0,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,11
878000,8.2,3743,102.0,1,10462500,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1942,11
2000000,6.9,1967,85.0,1,4635300,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,10
103000000,8.2,13649,155.0,1,465361176,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1
40000000,7.4,2106,112.0,1,75505856,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,8
15000000,6.6,258,115.0,1,30127963,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,8
25000000,5.8,1037,111.0,1,39171130,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,12
7000000,7.4,866,119.0,1,5664764,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,12
50000000,6.3,629,112.0,1,80383290,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,3
12600000,6.7,1631,106.0,1,19054534,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,12
50000000,5.2,677,105.0,1,48600000,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3
15000000,7.1,579,92.0,1,49469904,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,12
200000000,7.3,12222,151.0,1,1065659812,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
9000000,7.1,724,120.0,1,4600000,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12
16500000,7.2,486,126.0,1,16942795,0,21,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,12
60000000,6.4,3785,130.0,1,95396573,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8
